property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
VBD47356,Rue de Haute Tahée 19,6951.0,House,Residence,475000.0,5.0,185.0,0,0,0,1,,1,4.0,0,Normal
VBD47901,Rue du Wäschbour 24 3.05,6700.0,Apartment,Apartment,259000.0,1.0,83.0,0,0,0,1,5.0,0,2.0,0,Excellent
VBD47429,Clos du Manoir 2 A,6940.0,House,Residence,415000.0,4.0,240.0,1,0,0,1,,1,3.0,0,Normal
VBD47661,Rue Georges Prat 43,6700.0,House,Residence,500000.0,3.0,210.0,0,0,0,1,,1,4.0,0,Normal
VBD47808,Rue Nizette 2,6790.0,Apartment,Apartment,245000.0,2.0,78.0,0,0,0,0,,0,4.0,0,Normal
VBD47473,Rue des Mésanges 8,6800.0,House,Villa,495000.0,5.0,,0,0,0,1,,1,4.0,0,Normal
VBD47512,Rue Fosse Roulette 12,6690.0,House,Residence,280000.0,7.0,672.0,0,0,0,1,,0,,0,To be renovated
VBD47392,Rue de Bastogne 25,6640.0,Apartment,Apartment,229900.0,2.0,89.0,0,0,0,1,6.0,1,,0,
VBD47332,Avenue de la Gare 21 A,6790.0,Apartment,Studio,120000.0,1.0,28.0,0,0,0,0,,0,3.0,0,
VBD47992,Censes 10,6661.0,House,Cottage,225000.0,5.0,219.0,1,0,0,1,,1,4.0,0,To be renovated
VBD47654,Avenue de la Toison d'Or 104,6900.0,House,Residence,550000.0,5.0,375.0,1,0,0,1,,1,4.0,0,Normal
VBD47491,Rue Pairee 51 B,6890.0,House,Residence,159000.0,2.0,70.0,1,0,0,1,30.0,0,2.0,0,Normal
VBD47662,Place Didier 39 /22,6700.0,Apartment,Apartment,399000.0,2.0,92.0,1,0,0,1,8.0,0,3.0,0,Excellent
VWD15531,de sesselich 230,6700.0,House,Villa,549000.0,5.0,216.0,0,0,0,1,30.0,1,4.0,0,Fully renovated
VBD47814,Rue Scheuer 19,6700.0,House,Residence,450000.0,4.0,176.0,0,1,0,0,,1,2.0,0,Fully renovated
VBD47415,Rue du Chêne 1,6820.0,House,Residence,200000.0,5.0,,0,0,0,0,,1,4.0,0,To be renovated
VBD47917,Rue du Vingt-Quatre Août 25,6761.0,House,Cottage,380000.0,5.0,175.0,0,0,0,1,50.0,1,4.0,0,Normal
VBD47393,Rue de Neufchateau 11,6720.0,Apartment,Apartment,269900.0,1.0,90.0,0,0,0,1,,1,,0,
VBD47293,,6920.0,House,Residence,290000.0,3.0,153.0,1,0,0,1,,1,4.0,0,Excellent
VBD46466,Rue de Bastogne 57 2,6900.0,House,Residence,220000.0,2.0,102.0,1,0,0,1,10.0,1,3.0,0,Normal
VBD46982,Rue de la Gare 39,6880.0,Apartment,Apartment,165000.0,2.0,,0,0,0,0,,0,,0,Normal
RBU62090,Rue de la Fontaine 2,6830.0,House,Residence,158000.0,2.0,127.0,0,1,0,1,,1,4.0,0,Normal
VBD47158,Rue les Hotrays 112,6850.0,House,Residence,219000.0,3.0,150.0,1,0,0,1,40.0,1,4.0,0,To be renovated
VBD46743,Fosse-des-Biays 60,6890.0,House,Residence,499000.0,5.0,290.0,1,0,0,1,50.0,1,4.0,1,Excellent
VBD46741,Avenue de Bouillon 16 /B,6800.0,Apartment,Apartment,189000.0,2.0,75.0,1,0,0,1,1.0,0,2.0,0,Normal
VBD46465,Rue de Bastogne 57 2,6900.0,Apartment,Duplex,220000.0,2.0,102.0,1,0,0,1,10.0,1,,0,Normal
VBD46590,Rue Christophe Theate 32,6941.0,House,Residence,270000.0,3.0,227.0,0,0,0,0,,0,,0,To be renovated
VBD47071,,6870.0,House,Residence,349000.0,3.0,200.0,0,0,1,1,26.0,1,3.0,0,Normal
VBD46770,Rue des écoles 7,6970.0,House,Residence,249000.0,3.0,257.0,0,0,0,1,,1,,0,Normal
VBD46896,Avenue des Tilleuls 41,6940.0,House,Residence,270000.0,3.0,140.0,1,0,0,1,,1,4.0,0,Normal
VBD46611,Route de Bastogne,6900.0,House,Residence,349000.0,4.0,130.0,0,0,0,1,2968.0,1,4.0,0,
VBD47161,Rue de la Hate 13,6838.0,House,Villa,610000.0,5.0,332.0,0,0,0,1,26.0,1,,1,Normal
VBD46768,Rue de Tintange 4,6630.0,House,Chalet,,2.0,79.0,0,0,0,0,,1,,0,Normal
VBD46802,Rue du Bru 127,6741.0,House,Residence,160000.0,3.0,,0,0,0,0,,1,2.0,0,To be renovated
VBD47162,Rue du Matoufè 2,6900.0,House,Residence,480000.0,5.0,210.0,0,0,0,1,,0,3.0,0,
VBD46609,Rue de Virton 43,6769.0,Apartment,Apartment,236000.0,2.0,82.0,0,0,0,0,,0,,0,
VBD47164,Rue des Basses Vannes 156,6637.0,House,Residence,475000.0,3.0,258.0,0,0,0,1,49.0,1,,0,Normal
VBD46769,Pie Martin 55 2,6800.0,Apartment,Apartment,209000.0,2.0,110.0,0,0,0,0,,0,,0,Normal
VBD46698,Rue de Bastogne 9,6900.0,House,Residence,249000.0,3.0,167.0,1,0,0,0,,1,3.0,0,To renovate
VBD45667,,6791.0,House,Residence,259000.0,2.0,115.0,0,0,0,1,40.0,1,4.0,0,To renovate
VBD45855,Rue du Bon Dieu de Maka 8 - A1,6980.0,Apartment,Apartment,89000.0,0.0,47.0,0,0,0,0,,0,,0,Normal
VBD45893,Grand'rue 0,6747.0,House,Residence,499900.0,4.0,348.0,0,0,0,1,12.0,1,,0,New
VBD45549,Rue du Village 55,6790.0,House,Mixed building,335000.0,4.0,287.0,1,0,0,1,,1,4.0,0,To be renovated
VBD46142,,6700.0,House,Residence,295000.0,3.0,200.0,0,0,0,0,,1,3.0,0,To be renovated
VBD46360,Rue du Paradis 31,6870.0,House,Chalet,159000.0,1.0,45.0,0,0,0,1,,1,4.0,0,To restore
VBD46101,Rue du Buau 13,6750.0,House,Residence,600000.0,4.0,164.0,0,0,0,1,,1,4.0,0,
VBD46305,Rue des Rossignols 28,6900.0,House,Residence,395000.0,4.0,384.0,0,0,0,1,6.0,1,4.0,0,
VBD45890,Chaussée d'Arlon 124 A,6840.0,House,Residence,326900.0,3.0,133.0,0,0,0,1,9.0,1,,0,New
VBD46401,Rue des Lavandières 8,6860.0,House,Residence,530000.0,7.0,509.0,0,0,0,1,,1,,0,Normal
VWD15475,Rue du Chénel 20,6724.0,House,Residence,450000.0,5.0,180.0,0,0,0,1,,1,4.0,0,Normal
VBD46147,Rue de la Forêt 31,6940.0,House,Residence,290000.0,2.0,136.0,0,0,0,0,,1,,0,Normal
VBD45830,Rue Zénobe Gramme 14,6700.0,Apartment,Apartment,485000.0,3.0,118.0,0,0,0,1,,0,,0,Excellent
VBD46361,La Plate des Prés 7,6840.0,House,Residence,174900.0,3.0,115.0,0,0,0,1,48.0,0,2.0,0,Normal
VBD45803,,6920.0,House,Residence,369000.0,3.0,170.0,0,0,1,1,,0,4.0,0,Excellent
VBD45847,Sous les Cortils 8,6900.0,House,Residence,370000.0,3.0,157.0,1,0,0,1,24.0,1,2.0,0,Excellent
VBD46074,Route de Luxembourg 319,6700.0,House,Residence,629000.0,4.0,240.0,1,0,0,1,50.0,1,4.0,0,To be renovated
VBD46400,Vôye dè Marlî 16,6940.0,Apartment,Apartment,,2.0,100.0,0,0,0,0,,0,,0,Normal
VBD46395,Rue des Chasseurs Ardenais 2,6840.0,Apartment,Apartment,209000.0,2.0,80.0,0,0,0,0,,0,,0,Fully renovated
VBD45348,Grand-Rue 36,6767.0,House,Residence,170000.0,4.0,125.0,0,0,0,1,,1,2.0,0,
VBC72556,Rue des Blancs Prés B1.9 B.1.9,6700.0,Apartment,Apartment,309000.0,2.0,84.0,1,0,0,1,11.0,1,2.0,0,New
VBD45436,Rue de la Chapelle 3,6630.0,House,Residence,149000.0,2.0,160.0,0,0,1,1,8.0,1,,0,To be renovated
RWC41113,Rue de la Fontaine 2,6830.0,House,Residence,158000.0,2.0,127.0,1,0,1,1,,1,4.0,0,Fully renovated
VBD45542,,6900.0,House,Residence,175000.0,2.0,83.0,0,0,0,0,,0,2.0,0,
VBD45316,Avenue de Houffalize 49,6800.0,House,Residence,159000.0,3.0,84.0,0,0,0,1,15.0,1,2.0,0,To be renovated
VBD45194,Le Blancheau 16,6800.0,House,Residence,,5.0,137.0,1,0,0,1,25.0,1,4.0,0,Normal
VBD45441,Rue de Fayet 15,6870.0,House,Cottage,315000.0,4.0,,0,0,0,0,,1,3.0,0,Normal
VBD45324,Longvilly 1,6600.0,House,Chalet,225000.0,2.0,50.0,0,0,0,1,23.0,0,,0,To be renovated
VBC72557,Rue des Blancs Prés A25 A25,6700.0,Apartment,Apartment,309000.0,2.0,81.0,1,0,0,1,12.0,1,2.0,0,New
VBD38950,Rue des Faubourgs 25,6700.0,House,Residence,320000.0,5.0,174.0,0,0,0,1,,0,2.0,0,Normal
VBD40203,Rue des Alisiers 73,6940.0,House,Villa,369000.0,3.0,160.0,1,0,0,1,,1,4.0,0,Excellent
VBD45307,Aux Bois d'en bas,6900.0,House,Residence,750000.0,6.0,283.0,1,0,0,1,25.0,1,4.0,0,New
VBD45321,Le Petit Val LOT 2 (G),6717.0,House,Residence,650000.0,3.0,242.0,0,0,0,1,20.0,1,,0,New
VBB54282,,6700.0,House,Mansion,,2.0,209.0,0,0,0,1,,1,4.0,0,Excellent
VBD26997,Rue du Centre 102,6717.0,House,Residence,430000.0,5.0,156.0,0,0,0,1,,1,3.0,0,To be renovated
VBD08012,Rue de l'Europe 50,6700.0,House,Residence,399000.0,3.0,116.0,0,0,0,1,,1,3.0,0,To be renovated
VBD45269,Rue Pie Martin 38,6800.0,House,Residence,189000.0,4.0,110.0,1,0,0,1,10.0,1,3.0,0,
VBD45322,Le Petit Val 0 LOT 1 (D),6717.0,House,Residence,690000.0,3.0,259.0,0,0,0,1,,1,,0,New
VBD24237,Rue Marcel Niessen 54,6750.0,House,Residence,260000.0,3.0,140.0,0,0,0,0,,1,2.0,0,
VBD45653,Rue de Bastogne 85,6700.0,Apartment,Apartment,319000.0,2.0,144.0,1,0,0,0,,0,2.0,0,Excellent
VBD45017,Rue du Thiers 3,6670.0,House,Residence,225000.0,4.0,,0,0,0,0,,1,4.0,0,Normal
VWD15436,rue Chernaudame 34,6880.0,House,Villa,750000.0,7.0,350.0,1,0,0,1,,1,4.0,0,Normal
VBD42396,Rue Busleyden 2 1,6700.0,Apartment,Apartment,244000.0,2.0,97.0,1,0,0,0,,0,3.0,0,Normal
VBD44751,Route de Neufchâteau 427,6700.0,Apartment,Apartment,325000.0,2.0,93.0,1,0,0,0,,0,3.0,0,Excellent
VBD42745,,6890.0,House,Residence,495000.0,5.0,240.0,0,0,0,1,,1,4.0,0,
VBD00700,Rowe dè Bati 13,6940.0,House,Residence,139000.0,3.0,85.0,0,0,0,0,,1,3.0,0,To be renovated
VBD39066,Marvie 16,6600.0,House,Residence,365000.0,3.0,112.0,1,0,0,1,12.0,1,4.0,0,Normal
VBD44755,Rue Haute 11,6760.0,House,Residence,229000.0,4.0,171.0,0,0,0,1,,1,3.0,0,To renovate
VBD41310,Grand-Rue 99,6850.0,House,Residence,217000.0,4.0,206.0,0,0,0,1,,1,3.0,0,
VBD45105,,6900.0,House,Residence,375000.0,4.0,240.0,0,0,1,1,12.0,1,4.0,0,Normal
VBD39071,Le Terme 15,6880.0,House,Residence,282000.0,7.0,337.0,1,0,0,1,70.0,1,4.0,0,To renovate
VBD39281,Rue du Fortin 3 /A103,6800.0,Apartment,Apartment,249000.0,2.0,80.0,1,0,0,1,8.0,1,2.0,0,Normal
VBD45016,Rue du Vieux Moulin 12,6780.0,House,Residence,599000.0,5.0,247.0,1,0,0,1,68.0,1,4.0,1,Normal
VBD45025,Rue de la Libération,6720.0,House,Residence,349000.0,3.0,133.0,0,0,0,1,,0,2.0,0,New
VWD15438,Route du Maka 32,6880.0,House,Chalet,134000.0,2.0,50.0,1,0,0,1,,1,4.0,0,Normal
VBD44752,Rue du Moulin 31,6760.0,House,Residence,198000.0,4.0,170.0,0,0,0,1,,1,3.0,0,To renovate
VBD44726,,6970.0,House,Residence,425000.0,4.0,208.0,0,0,1,1,31.0,1,4.0,0,To be renovated
VWD15439,Rue des Blancs Cailloux,6830.0,House,Residence,325000.0,3.0,150.0,1,0,0,1,,1,4.0,0,Excellent
VBD43267,,6800.0,House,Villa,399000.0,5.0,317.0,0,0,0,1,25.0,1,4.0,0,
VBD27973,Poteau 87,6692.0,House,Residence,279000.0,3.0,174.0,1,0,0,1,41.0,1,4.0,0,To be renovated
VBD06489,,6791.0,Apartment,Apartment,110000.0,1.0,86.0,1,0,0,1,,0,2.0,0,
VBD29986,Rue du Plévau 5,6880.0,House,Residence,,5.0,190.0,1,0,0,1,30.0,1,4.0,0,
VBD22634,Rue du Saupont 100,6880.0,House,Residence,149000.0,3.0,250.0,0,0,0,1,10.0,1,3.0,0,To be renovated
VBD06491,Rue de Rodange 6,6791.0,Apartment,Apartment,195000.0,3.0,101.0,1,0,0,0,,0,2.0,0,
VBD29781,,6830.0,House,Residence,129000.0,3.0,131.0,0,0,0,0,,0,3.0,0,Normal
VBD32756,Avenue du Bois d'Arlon 140,6700.0,House,Residence,770000.0,3.0,180.0,0,0,0,1,80.0,1,4.0,1,
VBD22062,Rue de Ferreing 10,6850.0,House,Residence,279000.0,3.0,130.0,0,0,0,1,12.0,1,2.0,0,New
VBD32785,Rue de la Gare 39,6890.0,House,Residence,449000.0,5.0,400.0,1,0,0,1,581.0,1,4.0,0,Excellent
VBD35889,Chaussée de Bertrix 2,6840.0,House,Residence,259000.0,3.0,270.0,0,0,0,1,25.0,1,4.0,0,Normal
VBD32096,Rue des Haies 3,6700.0,House,Residence,450000.0,5.0,189.0,1,0,0,1,,1,3.0,0,Normal
VBD30232,Rue de la Gare 114,6880.0,House,Residence,,4.0,122.0,0,0,0,1,,1,2.0,0,To be renovated
VBD38593,Rue de Ferreing,6850.0,House,Residence,279000.0,4.0,130.0,0,0,0,1,12.0,1,2.0,0,New
VBD29452,Rue du Stade 45 /301,6880.0,Apartment,Apartment,,2.0,80.0,1,0,0,1,8.0,0,2.0,0,Normal
VBD26564,Rue de Renaumont 19,6880.0,Apartment,Apartment,226800.0,2.0,90.0,1,0,0,1,19.0,1,2.0,0,New
VBD33830,Rue du Vieux Moulin 40,6780.0,House,Residence,950000.0,5.0,438.0,1,0,0,1,,1,3.0,0,Normal
VBD06495,Rue d'Aubange 22,6780.0,Apartment,Duplex,299000.0,3.0,110.0,0,0,0,1,,0,,0,Excellent
VBD20347,Clos des Sorbiers 65,6870.0,House,Villa,390000.0,4.0,162.0,0,0,0,1,,1,4.0,0,
VBD06490,Rue de Rodange 6,6791.0,Apartment,Apartment,159000.0,1.0,119.0,0,0,0,0,,0,2.0,0,
VBD26419,Rue Busleyden 2 1,6700.0,Apartment,Apartment,249000.0,2.0,99.0,1,0,0,0,,0,3.0,0,Normal
VBC87224,Avenue de Bouillon 28,6800.0,House,Mixed building,349000.0,8.0,175.0,1,0,0,1,16.0,1,3.0,0,Normal
VBD06488,Rue de Rodange 6,6791.0,Apartment,Apartment,190000.0,3.0,101.0,0,0,0,0,,0,2.0,0,
VBD07771,Rue de la Haie de la Béguine 68,6687.0,House,Residence,80000.0,1.0,60.0,0,0,0,0,,1,4.0,0,To be renovated
VBD02481,Avenue de la Gare 30 H31,6790.0,Apartment,Apartment,215000.0,1.0,95.0,1,0,0,0,,0,3.0,0,Excellent
VBC64856,Rue des Combattants 68,6880.0,House,Mixed building,1310000.0,15.0,900.0,1,0,0,1,35.0,0,2.0,0,Normal
VBD07601,,6870.0,Apartment,Apartment,209270.0,2.0,83.0,0,0,0,1,,1,3.0,0,
VBA51895,Grand'Rue 30,6800.0,Apartment,Apartment,120000.0,2.0,50.0,1,0,0,0,,0,2.0,0,
RBT29420,Rue Sainte-Bernadette 102,6987.0,House,Chalet,109000.0,2.0,60.0,0,1,0,1,8.0,1,4.0,0,Excellent
VBD18081,Rue de Miraguet 5,6750.0,House,Residence,395000.0,3.0,129.0,1,0,0,1,20.0,1,3.0,0,Normal
RBU12311,Rue des Chênes 34,6997.0,House,Chalet,249000.0,3.0,161.0,0,1,0,1,40.0,1,4.0,0,Excellent
VBD06555,Grand-rue 31-33 31 33,6700.0,Apartment,Apartment,170000.0,1.0,67.0,0,0,0,0,,0,2.0,0,
VBC69631,Rue de la roye 21,6640.0,House,Residence,1200000.0,8.0,482.0,1,0,1,1,89.0,1,4.0,0,Normal
VBC69630,Rue de la roye 21,6640.0,House,Residence,1200000.0,8.0,482.0,1,0,1,1,89.0,1,4.0,0,
RBU09200,Au Cou de Chasse 10,6940.0,House,Chalet,299000.0,3.0,100.0,0,1,0,1,25.0,1,4.0,0,Excellent
VBD11711,Rue Scheuer 116 02,6700.0,Apartment,Ground floor,310000.0,1.0,71.0,1,0,0,1,9.0,1,2.0,0,Excellent
VBD07768,Rue du Burhaimont 64,6880.0,House,Villa,330000.0,3.0,140.0,0,0,0,1,,0,4.0,0,
RBT86674,Rue Aisne 48,6941.0,House,Residence,390000.0,4.0,105.0,0,1,0,1,10.0,1,3.0,0,Excellent
VBC39123,Rue Haynol 10B /1,6800.0,Apartment,Apartment,289000.0,2.0,103.0,1,0,0,1,14.0,0,,0,Normal
VBC99178,Rue Busleyden 6,6700.0,Apartment,Studio,135000.0,,51.0,1,0,0,0,,0,2.0,0,To renovate
VBD19127,Rue Préal 2,6997.0,House,Residence,229000.0,3.0,175.0,1,0,0,1,,1,2.0,0,To renovate
VBD44346,rue de la Forêt 0 Maison,6970.0,House,Residence,298000.0,3.0,122.0,0,0,0,1,9.0,1,,0,New
VBD44147,Al Rotche Kinet 5,6941.0,House,Residence,295000.0,4.0,120.0,1,0,0,1,,1,4.0,0,To renovate
VBD43906,Avenue de Bouillon 24,6800.0,House,Residence,219000.0,4.0,150.0,1,0,0,1,15.0,0,3.0,0,To be renovated
VBD43930,Route de Bouillon 248 2,6700.0,Apartment,Apartment,235000.0,2.0,100.0,0,0,0,0,,1,,0,To be renovated
VBD44510,Hamaide 106 /A,6890.0,House,Residence,379000.0,3.0,109.0,1,0,0,1,,1,4.0,0,Excellent
VWD14731,de l'Ermitage 38,6792.0,House,Villa,925000.0,3.0,262.0,0,0,0,1,71.0,1,4.0,0,Excellent
VBD44347,rue de la Forêt 0 A12,6970.0,Apartment,Apartment,229000.0,2.0,91.0,0,0,0,1,6.0,0,,0,New
VBD44349,Rue de la Forêt 0 A13,6970.0,Apartment,Apartment,247000.0,2.0,101.0,0,0,0,1,6.0,0,,0,New
VBD44205,Rue du Centre 81,6692.0,House,Residence,179000.0,6.0,220.0,0,0,0,0,,1,4.0,0,To be renovated
VBD44175,Rue de l'Aumônerie 45,6880.0,House,Residence,329000.0,4.0,205.0,0,0,0,1,12.0,1,4.0,0,
VWD15390,Laiche 4B,6820.0,House,Residence,8600002.0,4.0,200.0,1,0,0,1,,1,4.0,0,Excellent
VBD39033,Rue de L' Auwy 21,6810.0,House,Residence,170000.0,2.0,96.0,0,0,0,0,,0,3.0,0,
VBD27802,Route de Bastogne,6950.0,House,Residence,349000.0,4.0,130.0,0,0,0,1,30.0,1,4.0,0,New
VBD27800,Route de Bastogne,6950.0,House,Residence,349000.0,4.0,130.0,0,0,0,1,2968.0,1,4.0,0,New
VBD27799,Route de Bastogne 34,6950.0,House,Residence,369000.0,4.0,130.0,0,0,0,1,2519.0,1,4.0,0,New
VBD27798,Route de Bastogne,6950.0,House,Residence,369000.0,4.0,130.0,0,0,0,1,40.0,1,4.0,0,New
VBD28005,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,189000.0,,45.0,0,0,0,1,9.0,0,,0,
VBD27997,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,193000.0,1.0,54.0,0,0,0,1,13.0,0,,0,
VBD28015,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,209000.0,1.0,55.0,0,0,0,1,22.0,0,,0,
VBD28018,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,214000.0,1.0,62.0,0,0,0,0,,0,,0,
VBD27998,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,217000.0,1.0,55.0,0,0,0,1,13.0,0,,0,
VBD28016,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,224000.0,1.0,53.0,0,0,0,1,15.0,0,,0,
VBD28006,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,224000.0,1.0,54.0,0,0,0,1,9.0,0,,0,
VBD27995,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,224000.0,1.0,55.0,0,0,0,1,13.0,0,,0,
VBD28004,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,229000.0,1.0,54.0,0,0,0,1,8.0,0,,0,
VBD28000,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,229000.0,1.0,54.0,0,0,0,1,13.0,0,,0,
VBD28010,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,259000.0,1.0,55.0,0,0,0,1,48.0,0,,0,
VBD28009,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,309000.0,2.0,101.0,0,0,0,1,9.0,0,,0,
VBD28001,Avenue du Bois d'Arlon,6700.0,Apartment,Apartment,319000.0,2.0,105.0,0,0,0,1,13.0,0,,0,
